"gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"SYT5"	0.0522192765255586	2.40660498917352	0.0137919439017686	0.906512095399369	0.91936796352399
"PTPRH"	-0.354973378701333	4.61886810082661	0.896281289752864	0.343780794914638	0.796777109199869
"PPP6R1"	0.886742101591469	5.42772051142246	7.05115895616946	0.00792139828377489	0.134201129937534
"TMEM86B"	0.00376631212957989	-0.0469842151636111	4.77474427569291e-05	0.994486699504655	0.92518214920141
"AC010327.5"	0.971632551990661	-1.52000884277743	2.36739192246113	0.12389388464447	0.604370790891597
"HSPBP1"	0.314732013668751	2.74535789904638	0.54376457728682	0.460876737469455	0.844014405740757
"BRSK1"	0.069222300635788	7.44703722788537	0.0434020465247613	0.834970076597213	0.91107319323322
"KMT5C"	0.189187166311443	2.37832584374546	0.232360075146822	0.629779363401311	0.885867468753092
"IL11"	0.227947772187139	-2.51701557919405	0.0790347923186729	0.77860971610149	0.90527954445318
"RPL28"	0.195445789458788	5.68963405382857	0.388697760297678	0.532984709577509	0.865161165995655
"UBE2S"	0.229663498136392	2.67793471474718	0.279725573104852	0.59688114224034	0.880765045567237
"SHISA7"	-0.0240704846296661	0.668255672155108	0.00263442800432756	0.959065209139367	0.921398451163095
"ISOC2"	-0.00441676109605809	2.08811374896814	9.32955475914099e-05	0.992293383151341	0.925132970506627
"ZNF628"	0.8718610323059	1.12065897009492	3.0476342095172	0.0808548434533273	0.502415456274742
"NAT14"	0.359751805366857	1.36198130706502	0.542097046104656	0.461564939650012	0.844286351035974
"SSC5D"	0.851070305616375	2.23694360498583	4.0091798926574	0.0452531577047939	0.376771184620649
"ZNF579"	1.21663175646246	0.0278045729788074	4.21520668317248	0.0400631852329411	0.351684475029457
"FIZ1"	1.00225654160959	1.72806559517575	4.51510135146646	0.0335968955446942	0.321496766982912
"ZNF524"	0.39911900595634	-0.356490393934236	0.459067218153371	0.498060232912305	0.855118636427296
"ZNF865"	0.823825389558261	1.10710818488729	2.65728003147536	0.103076862310951	0.55693593849272
"ZNF784"	-0.515758701410527	-0.74757783845329	0.787961913933374	0.374717110269177	0.811327225545405
"ZNF580"	0.399454742343111	-0.696821295970749	0.42197963647138	0.515950893443757	0.85968296514038
"ZNF581"	0.556147640694528	-0.861013707686436	0.782965912660417	0.376235590406898	0.811455393585645
"CCDC106"	-0.0524921051691395	3.77855937669117	0.0194212539660157	0.889165553458411	0.917751225235374
"EPN1"	0.668291198772541	5.53968727785479	3.69328318720434	0.0546319780744521	0.412521989555053
"NLRP4"	1.80766961972728	-1.51481927753682	6.59643554848034	0.0102183131929385	0.158838373044092
"U2AF2"	0.539186232839357	4.32913074346683	2.23296232068557	0.135094617461167	0.623003586445184
"ZNF787"	1.65660668756597	2.39764125545434	13.4981243742524	0.000238802026517885	0.0113983464385777
"ZNF444"	1.05025194297111	1.71209726670133	4.61074298894531	0.0317722644981925	0.313533953023029
"ZSCAN5A"	0.0320242293633342	1.53795315270371	0.00479445877346807	0.94479696795174	0.920691246655225
"ZNF542P"	0.046764635646691	3.06791342455007	0.0153364952634663	0.901441481703886	0.918877034409796
"ZSCAN5DP"	0.431309498978139	-1.40732645348904	0.548399012955558	0.458972595392766	0.843176883183643
"AC006116.1"	0.0590295817720627	0.895657455998915	0.0167745479907291	0.896948895824463	0.91868155338904
"AC006116.2"	0.668205048543625	-0.473284483349768	1.64631733119898	0.199460904043739	0.698477970466598
"ZNF582"	0.162245987221485	3.07797156121947	0.185905608715428	0.666346418302615	0.893603752668567
"ZNF583"	0.204908578557356	5.37168164660381	0.434389915478519	0.509842708044598	0.858342836371796
"ZNF667"	-0.120747070479979	4.53788315696642	0.139170201119775	0.70910734203588	0.897607130213139
"ZNF667-AS1"	-0.00814943358975436	3.44131599676308	0.000524298365842668	0.981731984775544	0.92416909507779
"ZNF471"	0.267597923471574	5.56101291307081	0.763236201565832	0.382317655346877	0.814580757039414
"ZFP28"	-0.0356209302871213	4.76839991240386	0.0121616753969249	0.912187328994857	0.91936796352399
"ZNF470"	0.107914832320429	5.34628008257821	0.114354365628506	0.735240188487043	0.901404586180294
"ZNF71"	0.588743873815954	3.45930240318318	2.51113465511176	0.113044512795977	0.580848667326996
"ZNF835"	0.780398043338333	2.15931897857872	3.0016804588247	0.0831782004553276	0.508867476338726
"ZIM2"	-0.256467877927082	2.76714293067227	0.477758568190804	0.489439351089632	0.852591496923025
"PEG3"	-0.302625618573094	8.4135677989754	0.892280966919657	0.34485993518655	0.796872713435637
"SMIM17"	-1.38903939765295	2.13023305166721	9.54351524923185	0.00200657075662464	0.0526765638107041
"AC007228.1"	0.202089250228046	0.195555836783718	0.14830733522661	0.700158205690678	0.896586076830978
"ZNF264"	0.179632991040656	6.32571871803322	0.357514116733931	0.549890083210572	0.871325646846081
"AURKC"	0.176493984817659	2.22433285109576	0.199698379873945	0.654964415304029	0.891477267797278
"ZNF460"	0.408558560105846	7.53150836981782	1.91012487906396	0.166949387552195	0.664247764093642
"AC025588.1"	-0.335876402948678	0.210919800950046	0.432897904636649	0.510570405837192	0.85850243168392
"ZNF805"	0.272035501998898	5.80436111197683	0.792881390507135	0.373230275940654	0.811327225545405
"AC005261.5"	0.809330153244477	-1.75393062814456	1.72786818471211	0.188683379176134	0.686562032437003
"AC005261.1"	0.656710230212023	-0.092642404562039	1.60601042114982	0.205053521915337	0.701948366181058
"ZNF543"	0.283004836634534	5.62380934776193	0.806903741959399	0.369037246573697	0.80978696935416
"ZNF304"	0.397436157020216	4.36538978298422	1.36576562830361	0.242540741743076	0.731075288330471
"ZNF548"	0.140229584400448	5.46544729296502	0.20495926170943	0.650747303338677	0.889738887181354
"AC003002.3"	0.347916734422227	-1.37542386633764	0.363993690837917	0.546296564473198	0.869195937990301
"ZNF17"	0.393444301274496	5.70678461075912	1.68341227044517	0.194471658392088	0.693169582158496
"ZNF749"	0.170938419405839	4.12138233310651	0.249387860865124	0.61750643357503	0.88397634616855
"AC004076.1"	-0.17796816159722	-1.23211899245467	0.0825679179992136	0.773847145285246	0.905092563243937
"ZNF772"	0.287629195874905	4.84344272293503	0.840138583137247	0.359357138986397	0.804543608365375
"ZNF419"	0.213813377315023	4.95667123172205	0.446709824582729	0.503901561563173	0.857350141829179
"ZNF773"	0.0409650489904176	4.02673516457624	0.0144909629868479	0.904183388763709	0.91936796352399
"ZNF549"	0.466032746477369	4.54398371489703	2.09798926565402	0.147492989715192	0.640257021164368
"ZNF550"	0.281556407681381	3.84391050855322	0.675012987068736	0.411309291994697	0.825331251284542
"ZIK1"	0.187357758556036	3.96728495936852	0.31761405840988	0.573045048823632	0.876829803896029
"ZNF530"	-0.0978376880738525	3.03215235945385	0.0668035744377988	0.796048925877652	0.907416458214215
"ZNF134"	0.298791502931082	4.82128757057764	0.850747763087757	0.356340885274508	0.804078495853636
"ZNF211"	0.0412485278820935	5.82122464058993	0.019167474282483	0.889887432349769	0.917751225235374
"ZNF551"	0.386923535514918	5.10626506687827	1.57029033710747	0.210164854737397	0.706155539392023
"ZNF154"	0.378169353174762	5.52745946689022	1.53777470187186	0.214949340471376	0.711223715973873
"ZNF671"	0.082069767369694	4.14176916275953	0.0628607602880429	0.802030223723659	0.908744214608415
"ZNF586"	0.59576434559397	5.38293359155912	3.6022131652462	0.0577027048901293	0.423913714310471
"ZNF552"	0.443953677037546	4.31948210494578	1.82872938454809	0.176277697987676	0.675697752259167
"ZNF587"	0.5428125537315	6.05887544861066	2.85800070106379	0.0909204408041126	0.528882204695413
"ZNF814"	-0.0219579305493042	7.19480995299958	0.00559959480736438	0.940349621789109	0.919727653107039
"AC010326.4"	0.147716059703066	-0.179788724750936	0.0794598934771926	0.77803068476257	0.90527954445318
"ZNF417"	0.181139198811558	6.50793347899336	0.36334604631911	0.546653774176101	0.869195937990301
"ZNF418"	-0.0824574773977759	6.79521348779076	0.0795397519815424	0.777922095969747	0.905248262755054
"ZNF547"	0.254150250707744	3.58511581268761	0.497576722429002	0.480566828855042	0.849439668195917
"TRAPPC2B"	-0.026118940135665	2.53772852202734	0.00449989006065898	0.946517044578819	0.920691246655225
"VN1R1"	0.167198877792056	1.55804297656174	0.150825407707074	0.697747813852977	0.896022070309008
"AC003005.1"	-1.00276027639749	-1.3873158675688	2.18275647535503	0.139564301431501	0.629928228377674
"ZNF416"	0.388910536092965	4.07179443100998	1.27264617994592	0.259270844748959	0.746405109524398
"ZNF776"	0.446871522689078	5.51298846411466	2.12582577491438	0.14483470384695	0.637165232119723
"AC010522.1"	-0.106260404036022	0.619062647097513	0.0460440528001769	0.830095739718663	0.910794767272262
"ZNF587B"	0.417937201591428	4.75246360064756	1.71844449975975	0.189893395171886	0.688296144380282
"FKBP1AP1"	0.145822056344697	0.150704943748424	0.0811746062588745	0.775711886866279	0.905092563243937
"AC010326.2"	-0.697531217828182	-2.24859835299163	0.825404996974569	0.363604596298091	0.80726359413973
"ZNF256"	-0.0417188664095017	5.24672851036392	0.0180470167297297	0.893134368602649	0.91788992342795
"AC008969.1"	-0.0816075561458423	1.29895765636518	0.0349086989899794	0.851787104692642	0.913759589993925
"C19orf18"	-0.539402249076428	0.770893257560662	1.35309166182548	0.244738354701859	0.733551220721239
"ZNF606"	-0.0709635445133189	4.75727177436457	0.0517076324533416	0.820118067179625	0.909779455936891
"ZSCAN1"	-0.452070563339356	0.583982239868416	0.852096609017714	0.355959893136943	0.804078495853636
"LETM1P2"	-0.113834306587318	1.21326321179924	0.0656296955376776	0.797809585924081	0.907835720257879
"ZNF135"	-0.0420008139629978	5.28825394535646	0.0183897761415359	0.892130462327202	0.917773112569338
"ZSCAN18"	0.23810481657571	4.0681810319725	0.45006025372659	0.502306342217688	0.856785387644311
"ZNF329"	0.140783432976647	3.22851526255796	0.144852110233303	0.703504224674043	0.897265354816376
"ZNF274"	0.390321804592837	4.66437297754116	1.47987641129245	0.223793859902128	0.718682923930466
"ZNF544"	0.0717407242335784	5.21816908166053	0.0527937363987689	0.818271371014914	0.90970454674104
"ERVK3-1"	-0.0508964670593727	-0.286986320342435	0.00889829759569594	0.924846393532346	0.91941249415885
"AC020915.5"	-0.510429936808446	-0.972244596318543	0.469155226653513	0.493376060675359	0.853832875771478
"ZNF8"	0.24166627586115	3.8857396301451	0.496360581268483	0.481103631070051	0.849568335223252
"AC020915.1"	-0.641729697352399	0.0374108818176783	1.00790608237342	0.315404999953667	0.781225214483344
"ZSCAN22"	0.657323749205909	2.49816446889898	2.63651814550902	0.104432194020889	0.55998551900026
"A1BG"	0.118726597841726	0.938176010144183	0.0638353373355436	0.800533618965443	0.908431371356985
"AC012313.3"	-0.0345798024509183	-0.906653363917646	0.00315650748373386	0.95519617981285	0.920700679937084
"A1BG-AS1"	0.130924196164286	-0.757439099195229	0.0530177651043129	0.817892950903802	0.909698248649791
"ZNF497"	0.332209769253832	0.983881807254101	0.529795590308083	0.466692810229918	0.846376862773126
"AC012313.10"	0.60755032916552	-0.999322427463559	1.08789064454846	0.296939046803618	0.771108031548725
"AC012313.2"	-0.45731664723443	-0.718481123096006	0.576003224287954	0.447883207529451	0.839064173284885
"ZNF837"	0.0994216034898622	-1.0411326728686	0.0303118710197339	0.861784478511877	0.914263321634643
"RPS5"	0.15023747555087	7.50644932578167	0.256452962323692	0.61256755712871	0.882768641088795
"ZNF584"	0.0608386922011607	2.95278073373354	0.0247965995852222	0.874874953169695	0.916213930951451
"AC012313.1"	0.61206211991026	-1.16947385556108	0.856802021865342	0.354635173172447	0.803202644186067
"ZNF324B"	0.297491911294478	3.19047272932568	0.599839300546288	0.43863934677017	0.834946455623963
"ZNF324"	0.360071323678469	3.74349777882957	1.00073372705397	0.317133032505304	0.781698612983617
"ZNF446"	0.196227436602679	2.06012623265483	0.205748072820828	0.650120631610764	0.889738887181354
"SLC27A5"	0.0376787973113272	2.1036717038466	0.00848402308793261	0.926611631073674	0.91941249415885
"ZBTB45"	0.327028071392066	1.47354894878214	0.458700709549089	0.498231825066017	0.855118636427296
"TRIM28"	0.503946821060202	5.58857704550051	2.13800721909757	0.143688437059411	0.635731582085722
"CHMP2A"	-0.169397411775559	4.40014010552277	0.241272036185925	0.623288889064962	0.884740164272893
"UBE2M"	-0.134334685298855	4.86276521038349	0.145170696051856	0.703193806832744	0.897250843782275
"MZF1"	0.400823307233913	3.61177384700324	1.2566387913334	0.262288281744136	0.7481106571272
"CENPBD1P1"	-0.542593851705197	4.63600391672144	2.43565966536665	0.1186039915847	0.593101345987188
"ZNF132"	0.187031974581578	4.45376379134663	0.326109991984254	0.567958693850372	0.875229782100137
"AC012313.9"	0.147181095454606	-1.79832422519281	0.0551204304858492	0.814381504848479	0.909327406805971
"NRSN2"	0.0703773624154052	1.79682249726801	0.0220935862742246	0.881838407151333	0.917124787428865
"TRIB3"	1.13961737080637	0.711982809881987	3.43308900164264	0.0639024732267915	0.443457118510605
"RBCK1"	0.280786864856736	3.87733200486704	0.661513685727183	0.416026063420849	0.826097924871365
"TBC1D20"	0.102640460846303	4.00784897142653	0.0832487089547644	0.77294219971373	0.905040575114606
"CSNK2A1"	-0.169328987014239	7.11702351973745	0.301135832865739	0.583171230295905	0.878318053771964
"C20orf96"	0.199382329955071	3.51748585135154	0.324331127797556	0.569016347864562	0.875303323731848
"ZCCHC3"	0.188974036818031	0.174650172708727	0.120584063265333	0.728401887201157	0.900286517544365
"SOX12"	0.894836701442247	1.55371837602883	3.56895251076563	0.0588694353061893	0.427560692527966
"SRXN1"	0.468342669455371	3.07539003710861	1.26091863683162	0.261477276787258	0.7481106571272
"SCRT2"	1.55226331585668	-0.714416333148644	4.03440276519829	0.0445814523712619	0.374456837743817
"SLC52A3"	2.33083483109159	3.57291636472385	31.9751038056945	1.56161176442378e-08	3.71288655732979e-06
"FAM110A"	1.09824074082955	-1.91599824393018	2.04486820994188	0.152720209333612	0.647748886897567
"RPS10P5"	0.214839850965121	-0.296503171591253	0.152455548159124	0.69619970695506	0.895295794070421
"RSPO4"	-0.531386753451734	0.832665106021415	1.07227532377353	0.300432069088396	0.771986964356175
"PSMF1"	0.238590864269471	4.82760129763249	0.437867778743069	0.508153387143985	0.857724497957674
"TMEM74B"	-0.0464634172132202	-0.841641918084667	0.00565114357220775	0.940076200438088	0.919676126671694
"ACTG1P3"	0.267796449261805	1.139910002068	0.352025641908676	0.552968697101091	0.872186957952835
"RAD21L1"	2.22521991531888	-2.34289847171961	10.6062013271786	0.00112709004416709	0.035355261990593
"SNPH"	0.631178022874691	3.84811578950607	2.53857284167139	0.111095161826849	0.576781576734087
"SDCBP2"	0.107450168933228	0.66589910698554	0.0473769247303126	0.827692153906987	0.910794767272262
"AL136531.2"	0.294240552745541	-1.41466668006813	0.240007408028418	0.6242007643499	0.884740164272893
"FKBP1A"	0.762988872138364	4.86681325183554	5.53754930635615	0.0186126299994943	0.227742502550987
"NSFL1C"	-0.126824905945243	5.55305399564596	0.147596594328007	0.700842801111458	0.896702710636453
"SIRPB2"	0.74561542011986	0.191258824443021	2.29024609222126	0.130189279491212	0.615075080216288
"SIRPB1"	0.762126596215476	4.78250695138296	5.38802207452131	0.0202754405767505	0.241432610901711
"SIRPG"	0.602074979951695	-0.610019856061568	0.893550950687711	0.344516844635293	0.796872713435637
"SIRPB3P"	0.113315297802826	-1.88796401432942	0.0330078180912512	0.855833439759016	0.914125991948847
"SIRPA"	0.552117025821767	7.69982633898913	2.69732183664638	0.100516966345566	0.551995678052356
"STK35"	0.480010111732536	2.84312828223387	1.41415921277276	0.23436716552912	0.725711706648671
"TGM3"	-0.1818630561064	-2.13702359649903	0.108742091904439	0.741580816008725	0.901793895609294
"AL049650.1"	-2.41674110460941	-0.3820647124846	10.6114401751361	0.00112390117795049	0.035355261990593
"ZNF343"	0.053863625625511	3.99308728291167	0.0243063814602316	0.876107872639524	0.916213930951451
"SNRPB"	-0.0264804213346199	1.90537171786248	0.00327296563670387	0.954378040900468	0.920700679937084
"TMC2"	-0.674276533329269	0.00246340341922813	1.75444849182262	0.185318470917098	0.683434848718273
"NOP56"	0.16468970659193	6.39751120501919	0.261954473395505	0.608780573921812	0.881582308188352
"IDH3B"	-0.390975612945119	6.92463313893491	1.4490069883067	0.228687356476262	0.723241364979001
"EBF4"	0.262048752626154	3.41952917381026	0.4810212229789	0.487960108381175	0.852371704788934
"PCED1A"	0.25893470432864	5.23994536273929	0.64741287393921	0.421039166016267	0.828136683011446
"VPS16"	-0.12220420170759	4.78712945800905	0.124645037819946	0.724050175681184	0.900232712328727
"PTPRA"	-0.260957168415212	7.83269300285095	0.722238249886686	0.395410702632445	0.819364878201632
"MRPS26"	0.212568381790681	2.92301434260922	0.262466287501727	0.608430822750054	0.881582308188352
"UBOX5"	-0.204492257065569	2.42153832602536	0.223812566054677	0.636150163724803	0.887018316221987
"FASTKD5"	-0.0485607509825975	3.60769468914401	0.0178398199080378	0.893745938403246	0.917997831316584
"LZTS3"	0.767600025988573	3.40654366285938	4.35930824446798	0.0368072486852562	0.336588630585823
"DDRGK1"	0.384128435584313	4.5775078235599	1.33661338655277	0.247632088427028	0.735842776088909
"ITPA"	-0.368978155117628	4.21493125537624	1.1020597939468	0.293814509658669	0.769139034955727
"SLC4A11"	1.00910256202916	2.68454263363656	6.26346774130099	0.0123252718072398	0.17991658828475
"C20orf194"	-0.381164065687822	7.11264347926094	1.59960206718662	0.205959612725494	0.703324046899461
"UBE2V1P1"	-0.030234025417015	0.580704646333786	0.00423779187957196	0.948095714295838	0.920700679937084
"ATRN"	-0.305768266872426	6.81489244385159	0.925173542033761	0.336120225650492	0.791751859880835
"SF3A3P1"	-0.359820976614983	1.79682122465946	0.695701078302448	0.404231975504109	0.822732833726814
"ADAM33"	1.07181789555715	1.8394411858972	5.75373345470053	0.0164536529718827	0.214090585058103
"SIGLEC1"	0.0785684754567685	0.733994901699427	0.0239110042088733	0.877111571625388	0.916283205720323
"HSPA12B"	1.35431333687178	1.66016601481721	6.76978307904069	0.0092714103155317	0.148079788732292
"C20orf27"	0.335060262724617	1.67916837586417	0.575918724600432	0.447916511828979	0.839064173284885
"SPEF1"	0.757184833111834	-0.68707989505083	1.80256854201046	0.179402280594665	0.67925629775628
"CENPB"	0.382463941273902	3.7889642446068	1.11275161052878	0.29148459072118	0.769139034955727
"CDC25B"	0.557899872104636	4.56340951252004	2.86358336819829	0.0906054514689809	0.528334157203936
"AP5S1"	-0.347766299677375	0.855904645883043	0.469240784109684	0.493336650823806	0.853832875771478
"MAVS"	0.382681129674563	4.76264247144416	1.33142360348537	0.248552115102468	0.736420051912128
"PANK2"	0.176470385274151	5.96701160326937	0.325713972187728	0.568193822709039	0.875229782100137
"RNF24"	0.541628795077652	2.51473100996319	1.83315770562211	0.1757550279356	0.675517286709203
"FTLP3"	1.06277357266727	2.81557405789339	7.32434885373397	0.00680266055012111	0.121442994916083
"RPL21P2"	0.313173920513799	-0.811996600739016	0.318626952431284	0.572433966919778	0.876598266937459
"SMOX"	0.401439558242046	4.37346510157126	1.47007309105214	0.225334161935334	0.719742727217746
"PRNP"	-0.0392987438973872	8.43439304043567	0.014364798199324	0.904599409549654	0.91936796352399
"RASSF2"	-0.323995433743681	7.27420291657073	1.00787524556512	0.315412403027807	0.781225214483344
"SLC23A2"	-0.331472815952418	5.52470332706144	0.994516739192818	0.318640944021966	0.782312440987076
"TMEM230"	-0.242257381097313	4.21574983506057	0.482367628560873	0.487351830966055	0.85221055994095
"PCNA"	-0.0804452175159532	3.34839483405736	0.0442543767773493	0.833381057176446	0.910920448068282
"CDS2"	-0.331840372874529	7.71480276569064	1.10881437741062	0.292339821827897	0.769139034955727
"UBE2D3P1"	0.0762865596528978	0.115264873663003	0.021699960855543	0.882888077101242	0.917343867544497
"PROKR2"	0.837296780423763	-1.17434715917125	2.07281027796114	0.149945000979838	0.643138949066631
"AL121757.1"	0.972958846705333	-1.54452143195284	1.71488955343576	0.19035220293155	0.688345022253836
"LINC00654"	-0.402208510822225	0.441132077827178	0.603868022062715	0.437105994558498	0.834614833739069
"GPCPD1"	-0.830864935475116	5.42203841173271	6.8620161341262	0.00880471489985895	0.143921808749618
"EIF4EP1"	-0.183526284990658	1.22307005185236	0.169589314272247	0.680477055231322	0.894052043542264
"SHLD1"	-0.0906190927413386	0.00197246622308661	0.028341305812229	0.866308914360614	0.9147448788924
"CHGB"	-0.405802188470835	5.61973074679616	1.29331327014047	0.255438253860149	0.742626753289647
"TRMT6"	-0.426596542688002	4.21806235931444	1.55602875619875	0.212247635351097	0.70871846830842
"MCM8"	0.150346831827225	3.7679248813277	0.198413298710413	0.65600464532776	0.891477267797278
"CRLS1"	0.0847089249968109	3.66404243713391	0.0621981174546669	0.803054862530083	0.90889059973855
"LRRN4"	0.574889557165699	-2.17535818484539	0.77575339452838	0.378443057444471	0.812447703830142
"FERMT1"	0.0510450112329536	4.38599934619725	0.021454579655412	0.883547356397412	0.917448437575134
"AL109618.1"	0.379922992091736	0.0408282357011977	0.538939889991713	0.462872402733449	0.844638028320978
"BMP2"	0.169586078141395	0.68495264599805	0.12118810761445	0.727749446535193	0.900286517544365
"TMX4"	-0.582863609329349	5.64378616834435	3.38649513286816	0.0657325363362875	0.451657476767629
"PLCB1"	0.053353781731971	6.78594982755486	0.0330730925014677	0.855692525344314	0.914125991948847
"PLCB4"	-0.34047250106885	7.04483492961211	1.0474677536161	0.306091007562941	0.77493150956251
"LAMP5"	0.545187998117378	1.74085173995208	1.61913991931037	0.203211755259726	0.700768825133866
"PAK5"	0.255568095420236	2.12915915417047	0.287510978459213	0.591819986539169	0.879945491774949
"ANKEF1"	-0.0209460245187702	2.11710217174062	0.00225051554169653	0.96216286919181	0.922070309618697
"SNAP25"	-0.273064791302112	8.34285583547463	0.566841763036052	0.45151665200846	0.840108912735237
"SDAD1P2"	0.440039489605616	-2.18907058255604	0.346365308905661	0.556177887254273	0.873197409945877
"MKKS"	-0.227563382802487	5.91322863165496	0.540542377030325	0.462208034728491	0.844286967931074
"SLX4IP"	-0.319674930735823	3.21692541661288	0.783442571676432	0.376090342550806	0.811327225545405
"AL035456.1"	-0.265433952144143	0.56175573622833	0.32385722939517	0.569298760143187	0.875309946343071
"JAG1"	0.62609041238195	6.26526956925574	3.82374445165993	0.0505311931827376	0.39863404081492
"MIR6870"	0.252876623277916	-2.31971237188462	0.151749546737133	0.696869004255788	0.895538263153059
"BTBD3"	-0.587878960990894	6.27806063445875	3.44014649349467	0.063630050592265	0.442908321739659
"AL035448.1"	-0.378125943351319	-1.38470252693285	0.385134122032543	0.534868268212981	0.865512145884017
"PA2G4P2"	-1.02375282820522	-0.197988673502196	3.48461128302805	0.0619419071822405	0.438177861904668
"SPTLC3"	0.46380721138108	0.856483561936703	1.05766712276963	0.30374786380061	0.773301648167257
"ISM1"	-0.0014178519067556	1.11515516672794	3.19698784423394e-06	0.998573373382853	0.925356111310061
"TASP1"	-0.399619535801	4.54285153438878	1.49433276268422	0.221545422263398	0.716586540123797
"GAPDHP2"	-0.0718237168180558	-1.86547949032058	0.0126510399531927	0.910445330736549	0.91936796352399
"NDUFAF5"	-0.373581520819376	6.15851274494628	1.4853766018939	0.222935194077043	0.717938177059267
"SEL1L2"	-1.0318134638117	-2.45772484368808	2.31151213195946	0.128419067742226	0.611213740946395
"MACROD2"	-0.418186411273227	4.61446778372296	1.65030127177629	0.198917931356245	0.69784276383551
"FLRT3"	-0.219209469342675	2.83157165507243	0.311477407785928	0.57677500085418	0.877124132618606
"ESF1"	0.00603077047690509	5.93104583533007	0.000413074904827226	0.983784715655441	0.924269671336272
"AIMP1P1"	0.0625900469226315	0.118355487478475	0.0160790292606858	0.899096232454187	0.91868155338904
"RPS10P2"	-0.059771367716503	0.805989403761317	0.0166227430750219	0.89741365754124	0.91868155338904
"KIF16B"	-0.280988054119371	5.86459613990578	0.854091996209668	0.355397303425368	0.803384076663765
"SNRPB2"	-0.0732931238044607	4.51034572207718	0.0493775196910331	0.82414999718673	0.910051688812494
"PCSK2"	0.00183332453159898	3.85760177056382	2.33624641126084e-05	0.996143461297668	0.925225770644869
"BFSP1"	-0.430617004167449	0.954663928362082	0.867735929922596	0.351582862384838	0.800013368322827
"DSTN"	-0.329751198374134	6.18902735794346	1.09739148352821	0.294839278121559	0.769475392372128
"RRBP1"	0.723837556199933	7.62044025609713	4.8347728385958	0.0278913150880593	0.291637376949547
"SNX5"	-0.216569725010727	6.40701676859598	0.521892128412659	0.470035668057436	0.847346801120078
"MGME1"	-0.205686174381164	2.03583549868081	0.251236744448019	0.616205590863883	0.883442665632669
"KAT14"	-0.197356286444275	5.23326271729337	0.356216544372268	0.550615015394381	0.871325646846081
"SNORD17"	0.364787508160319	7.66760204346486	1.53499727694941	0.215363989231421	0.711223715973873
"PET117"	-0.307892623071836	2.50104359385548	0.608231894616136	0.435454310757973	0.83433648604884
"ZNF133"	-0.0553705001104773	3.77556317721174	0.0254734014952174	0.873193115003575	0.915717895679762
"DZANK1"	-0.164298696508373	3.52133315213179	0.222713393713406	0.636980180638342	0.887224141218685
"POLR3F"	-0.476263777662953	3.27673761056165	1.65437067776939	0.198365100905274	0.697057275095989
"RBBP9"	-0.213829694155466	1.49502999899114	0.206692416954522	0.649372298650588	0.889738887181354
"SEC23B"	0.0181344920469684	7.60208444385209	0.00366431705222681	0.951730653849698	0.920700679937084
"GCNT1P1"	0.026343635063247	-1.64230021956042	0.00187099362395315	0.965498275330849	0.922185252242385
"RPL21P3"	0.125304022705482	0.82151678891964	0.0712234698703604	0.789563668655546	0.906506753875232
"SMIM26"	0.0687352328782481	4.88289119639423	0.0462467934580886	0.829727808600825	0.910794767272262
"AL121900.2"	-0.709909996116008	2.558789931856	3.43914290534448	0.0636687139395608	0.442908321739659
"DTD1"	-0.554374797965829	4.38894623165457	2.44557374344638	0.117856785395699	0.591343485086154
"DUXAP7"	-0.241719519010509	-1.60653450348827	0.127817428803572	0.720705824038052	0.899890486782686
"SLC24A3"	0.305359760796179	4.70379425799574	0.541580978756748	0.461778255184359	0.844286351035974
"RIN2"	0.260076631408204	6.15127249625994	0.74190066671806	0.389052706262208	0.817471971221385
"RPL12P12"	0.134778569533131	0.928716712224692	0.0796354445056702	0.777792054110533	0.905228889013133
"NAA20"	-0.18181228646341	4.57171496507995	0.295895000198115	0.58646740572667	0.879807534252005
"CRNKL1"	-0.209859839389408	5.31797742252669	0.449817869000071	0.50242145815299	0.856785387644311
"CFAP61"	1.00767961571925	2.79424933651646	7.03225222677812	0.00800546087554314	0.135187430385313
"RALGAPA2"	0.227022300788973	6.38688937697157	0.549463888939478	0.458536831576145	0.842753604719126
"EIF4E2P1"	0.24752486816399	-0.93648159293647	0.185680266234641	0.666536479795088	0.893603752668567
"KIZ"	-0.187102342663275	5.88814673317653	0.375945510601817	0.539781158115156	0.867138570210295
"RPS15AP1"	-0.018778050458779	0.788120211881627	0.00151926393961244	0.968908138852679	0.923216019918939
"XRN2"	0.0889400341689016	6.82804207543725	0.091439644185769	0.762354862595097	0.90407072412234
"AL133325.1"	-5.1009956112935	-1.48402157496953	36.5052192054323	1.52258015618982e-09	4.75473856647269e-07
"AL133325.3"	-0.117175409353374	-1.42919184807483	0.0350262350634907	0.851540695886202	0.913759589993925
"NKX2-2"	-0.491630698044647	3.85466082987758	1.69275936125368	0.193237623698417	0.691389293627859
"RPL41P1"	0.15731962263386	4.2593547662259	0.233297528500575	0.62908946759096	0.885867468753092
"THBD"	0.391772245493636	2.19101478429479	0.686490172025252	0.407360775154369	0.823880577416797
"CD93"	1.20188467584919	2.24396504338666	7.82397500344737	0.00515576774989197	0.100816321696289
"NXT1"	0.4739695959186	0.851792620768255	0.973698751169982	0.323759450207003	0.785297150592318
"GZF1"	0.0427898691259402	3.06921255251614	0.0122210335372441	0.911974163268693	0.91936796352399
